date,min,max,median,q1,q3,stdev,count
2022-11-25T00:00:00.000Z,22.05,170,93.45,58.88,135.96,43.7,453
2022-11-26T00:00:00.000Z,24.85,196.63,83.43,47.19,138.91,51.848,461
2022-11-27T00:00:00.000Z,31.58,175.73,83.43,42.22,133.55,44.929,467
2022-11-28T00:00:00.000Z,57.05,226.77,108.6,72.68,169.25,52.121,438
2022-11-29T00:00:00.000Z,70.43,267.73,149.15,113.28,166.07,47.01,403
2022-11-30T00:00:00.000Z,19.64,206.57,92.24,57.07,124.18,50.37,460
2022-12-01T00:00:00.000Z,22.75,154.07,96.35,55.97,105.05,34.299,423
2022-12-02T00:00:00.000Z,46.15,344.58,119.12,86.24,131.11,37.588,444
2022-12-03T00:00:00.000Z,24.17,188.15,132.8,78.44,149.13,43.107,473
2022-12-04T00:00:00.000Z,28.88,150.19,74.39,43.4,98.45,33.67,454
2022-12-05T00:00:00.000Z,60,173.1,127.69,104.03,144.43,28.039,442
2022-12-06T00:00:00.000Z,29.67,145.65,66.61,51.8,96.88,29.622,462
2022-12-07T00:00:00.000Z,19.95,121.7,59.3,47.35,96.92,28.332,457
2022-12-08T00:00:00.000Z,24.08,146.88,95.45,52.77,106.99,33.014,472
2022-12-09T00:00:00.000Z,7.38,155.02,72.34,31.68,113.16,41.798,456
2022-12-10T00:00:00.000Z,7.57,96.65,31.8,20.38,43.85,21.2,467
2022-12-11T00:00:00.000Z,5.32,47.9,23.55,18.21,30.65,10.61,472
2022-12-12T00:00:00.000Z,8.6,60.95,22.7,17.14,40.13,13.683,445
2022-12-13T00:00:00.000Z,5.97,49.55,19.6,13.82,34.13,12.148,451
2022-12-14T00:00:00.000Z,9.19,127.75,32.72,21.8,46.72,19.262,447
2022-12-15T00:00:00.000Z,10.57,84.35,39.83,24.33,53.78,17.637,452
2022-12-16T00:00:00.000Z,17.13,126.68,57.3,34.79,76.84,24.527,428
2022-12-17T00:00:00.000Z,29.6,206.63,113.7,52.03,127.9,41.622,463
2022-12-18T00:00:00.000Z,79.55,168.2,124.53,114,147.43,20.056,451
2022-12-19T00:00:00.000Z,105.07,201.02,160.97,142.18,178.88,21.768,459
2022-12-20T00:00:00.000Z,36.75,251.15,130.82,65.91,151.91,47.967,464
2022-12-21T00:00:00.000Z,90.6,197.5,128.13,113.07,144.6,22.789,442
2022-12-22T00:00:00.000Z,86.28,195.65,130.19,113.22,149.75,24.554,448
2022-12-23T00:00:00.000Z,40.03,119.38,87.91,73.29,94.67,15.935,340
2022-12-24T00:00:00.000Z,36.78,108.63,62.53,49.53,72.22,14.064,411
2022-12-25T00:00:00.000Z,51.72,116.7,80.53,70.61,93.09,15.976,433
2022-12-26T00:00:00.000Z,78.59,185.55,110.25,99.38,122.7,24.608,351
2022-12-27T00:00:00.000Z,54.6,171.82,99.36,76.18,123.7,27.859,402
2022-12-28T00:00:00.000Z,38.85,292.77,168.23,120.8,201.15,56.848,428
2022-12-29T00:00:00.000Z,64.3,283.64,124.85,83.88,185.8,61.445,439
2022-12-30T00:00:00.000Z,22.2,98.78,60.6,45.21,75.45,19.966,389
2022-12-31T00:00:00.000Z,8.19,114.35,62.22,40.13,70.97,20.96,418
2023-01-01T00:00:00.000Z,8.75,157.35,70.81,54.58,92.18,38.115,447
2023-01-02T00:00:00.000Z,62.58,247.55,147.81,122.27,181.55,43.014,444
2023-01-03T00:00:00.000Z,57.05,300.88,133.13,88.82,164.88,56.11,382
2023-01-04T00:00:00.000Z,84.82,198.02,141.8,123.8,158.57,27.27,421
2023-01-05T00:00:00.000Z,71.53,214.23,130.31,100.19,151.69,34.245,448
2023-01-06T00:00:00.000Z,65.5,152.97,89.36,77.18,105.35,17.411,450
2023-01-07T00:00:00.000Z,70.13,177.3,121.77,106.43,137.77,21.879,438
2023-01-08T00:00:00.000Z,66.47,148.68,110.25,97.34,126.29,20.064,477
2023-01-09T00:00:00.000Z,92.63,266.95,138.63,107.25,167.14,35.788,452
2023-01-10T00:00:00.000Z,112.55,181.13,148.93,136.47,154.82,14.757,462
2023-01-11T00:00:00.000Z,59.5,155,100.03,90.22,107.15,19.177,423
2023-01-12T00:00:00.000Z,42.03,153.07,90.34,56.79,110,27.294,460
2023-01-13T00:00:00.000Z,47.53,183.43,76.51,66.9,91.03,24.376,422
2023-01-14T00:00:00.000Z,6.22,81.9,30.8,13.77,43.46,17.457,473
2023-01-15T00:00:00.000Z,7.95,85.25,26.99,15.42,54.09,21.517,408
2023-01-16T00:00:00.000Z,4.4,99.43,40.58,8.85,51.93,23.828,440
2023-01-17T00:00:00.000Z,6.47,133.38,49.04,17.48,78.72,35.552,460
2023-01-18T00:00:00.000Z,19.52,106.1,51.26,35.6,61.73,16.238,394
2023-01-19T00:00:00.000Z,10.68,66.03,28.8,23.13,49.88,14.941,486
2023-01-20T00:00:00.000Z,10.8,77.4,39.61,30.69,47.95,15.411,468
2023-01-21T00:00:00.000Z,8.48,116.07,47.17,16,63.7,29.514,435
2023-01-22T00:00:00.000Z,5.97,84.7,28.04,17.48,38.33,17.491,486
2023-01-23T00:00:00.000Z,17.2,43.42,23.73,21.25,28.7,5.58,379
2023-01-24T00:00:00.000Z,28.33,98.63,51.83,41.63,84.45,21.748,435
2023-01-25T00:00:00.000Z,51.33,292.67,80.56,67,97.9,23.55,395
2023-01-26T00:00:00.000Z,12.02,150.05,48.99,20.02,76.31,30.647,464
2023-01-27T00:00:00.000Z,16.45,100.28,46,22.87,71.8,23.302,365
2023-01-28T00:00:00.000Z,18.8,188.55,53.85,28.64,85.09,35.087,460
2023-01-29T00:00:00.000Z,28.08,136.35,49.4,45.75,67.81,29.419,456
2023-01-30T00:00:00.000Z,10.27,86.47,34.65,26.52,49.06,17.887,445
2023-01-31T00:00:00.000Z,17.23,70.45,37.89,27.66,45.58,12.962,436
2023-02-01T00:00:00.000Z,9.05,65.3,26.88,12.95,43.47,16.718,450
2023-02-02T00:00:00.000Z,10.9,95.15,38.2,21.94,64.66,24.59,449
2023-02-03T00:00:00.000Z,19.73,106.28,59.7,35.29,75.45,22.012,349
2023-02-04T00:00:00.000Z,7.55,113.28,23.15,12.87,50.08,29.41,493
2023-02-05T00:00:00.000Z,6.95,73.28,26.15,12.35,39.47,16.566,423
2023-02-06T00:00:00.000Z,3.08,62.78,20.79,12.82,27.33,11.03,394
2023-02-07T00:00:00.000Z,4.3,86.45,16.25,7.05,31.84,16.126,389
2023-02-08T00:00:00.000Z,5.82,144.63,50.94,26.42,75.06,31.352,358
2023-02-09T00:00:00.000Z,12.02,96,38.99,34.78,50.63,17.554,408
2023-02-10T00:00:00.000Z,9.3,65.03,36.47,28.85,42,9.909,423
2023-02-11T00:00:00.000Z,2.08,82.1,11.73,5.88,28.53,21.898,391
2023-02-12T00:00:00.000Z,1.67,54.28,9.86,6.42,17,9.699,448
2023-02-13T00:00:00.000Z,3.7,73.09,16.64,6.95,20.19,10.693,328
2023-02-14T00:00:00.000Z,5.7,53.35,27.3,22.29,35.13,10.169,357
2023-02-15T00:00:00.000Z,7.82,67.63,32.18,12.7,45.7,17.513,338
2023-02-16T00:00:00.000Z,7.32,132.82,65.3,33,93.63,35.759,375
2023-02-17T00:00:00.000Z,28.42,188.77,96.3,59.25,134.88,39.772,354
2023-02-18T00:00:00.000Z,29.8,176.98,79.2,52.91,110.33,30.793,452
2023-02-19T00:00:00.000Z,16.75,127.45,66.72,31.02,79.87,28.513,393
2023-02-20T00:00:00.000Z,52.1,150.97,89.9,65.93,124.4,29.523,447
2023-02-21T00:00:00.000Z,14.43,139.63,39.92,31.42,55.58,25.497,452
2023-02-22T00:00:00.000Z,8.75,103.33,42.1,26.6,55.95,21.314,362
2023-02-23T00:00:00.000Z,7.15,100.2,26.38,12.6,37.54,24.594,345
2023-02-24T00:00:00.000Z,6.57,78.55,33.25,19.02,47.75,18.272,447
2023-02-25T00:00:00.000Z,10.57,127.28,46.97,29.2,90.55,32.838,365
2023-02-26T00:00:00.000Z,19.35,128.19,62.49,38.88,91.85,29.365,454
2023-02-27T00:00:00.000Z,3.9,95.5,16.98,9.19,32.38,21.607,443
2023-02-28T00:00:00.000Z,3.28,44.28,13.18,6.3,21.6,9.245,391
2023-03-01T00:00:00.000Z,4.8,37.65,13.3,9.35,19.32,7.122,460
2023-03-02T00:00:00.000Z,7.3,42.4,15.9,12.28,23.32,9.038,469
2023-03-03T00:00:00.000Z,3.5,42.15,15.48,8.25,22.84,9.992,360
2023-03-04T00:00:00.000Z,7.57,103.35,25.91,13.59,33.99,21.848,472
2023-03-05T00:00:00.000Z,4.2,103.18,16.67,10.53,53.61,31.475,472
2023-03-06T00:00:00.000Z,2.42,75.47,18.27,10.61,27.29,15.326,461
2023-03-07T00:00:00.000Z,6.47,80.75,24.8,16.23,29.38,15.618,467
2023-03-08T00:00:00.000Z,4.82,86.6,21.63,9.85,30.6,20.858,477
2023-03-09T00:00:00.000Z,5,47.88,20.6,9.6,26.63,12.291,407
2023-03-10T00:00:00.000Z,5.13,89.88,23.52,11.7,42.75,20.015,478
2023-03-11T00:00:00.000Z,7.88,83.85,22.94,11.8,34.28,14.421,474
2023-03-12T00:00:00.000Z,13.18,98.87,29.3,19.64,41.15,19.363,474
2023-03-13T00:00:00.000Z,5.47,112.2,16.7,9.75,33.92,19.178,459
2023-03-14T00:00:00.000Z,6.28,77.45,22.22,13.57,27.88,17.361,350
2023-03-15T00:00:00.000Z,4.07,162.72,14.76,6.57,23.05,20.524,470
2023-03-16T00:00:00.000Z,3.15,34.38,7.99,6.53,10.25,4.999,474
2023-03-17T00:00:00.000Z,6.22,46.88,16.02,11.77,21.61,8.141,437
2023-03-18T00:00:00.000Z,4.97,70.7,17.2,10.57,24.17,13.556,382
2023-03-19T00:00:00.000Z,9.38,87.18,18.55,15.14,39.61,18.553,460
2023-03-20T00:00:00.000Z,9.69,122.3,19.59,13.59,33,25.666,448
2023-03-21T00:00:00.000Z,5.22,51.47,18.66,14.2,32.85,11.315,460
2023-03-22T00:00:00.000Z,9.69,56.05,18.98,13.88,28,7.836,467
2023-03-23T00:00:00.000Z,7.45,93.45,22.35,14.7,35.6,17.813,466
2023-03-24T00:00:00.000Z,1.4,45.42,12.51,5.07,21.98,11.372,448
2023-03-25T00:00:00.000Z,1.38,98.35,15.1,8.1,24.63,17.642,452
2023-03-26T00:00:00.000Z,2.8,93.6,21.1,9.35,42.08,22.417,358
2023-03-27T00:00:00.000Z,2.25,66.65,13.44,5.64,30.24,14.236,416
2023-03-28T00:00:00.000Z,4.57,146.65,15.85,9.93,37.28,26.731,479
2023-03-29T00:00:00.000Z,3.67,143.65,12.32,6.81,16.52,33.919,429
2023-03-30T00:00:00.000Z,3.35,46.15,11.27,6.6,15.88,7.514,471
2023-03-31T00:00:00.000Z,3.38,86.57,14.79,11.57,18.64,5.696,458
2023-04-01T00:00:00.000Z,4.45,55.33,19.6,13.51,28.47,10.651,292
2023-04-02T00:00:00.000Z,8.63,56.47,16.57,13.09,22.53,8.529,401
2023-04-03T00:00:00.000Z,3.9,53.55,17.48,14.6,24.52,10.478,502
2023-04-04T00:00:00.000Z,2.22,61.25,9.82,4.59,28.58,16.344,551
2023-04-05T00:00:00.000Z,1.08,63.58,6.97,5.05,14.66,14.606,548
2023-04-06T00:00:00.000Z,2.22,45.9,11.64,5.87,14.85,8.641,562
2023-04-07T00:00:00.000Z,1.38,47.42,13.3,3.9,19.75,11.569,539
2023-04-08T00:00:00.000Z,2.33,66.18,14.04,4.5,23.15,14.856,564
2023-04-09T00:00:00.000Z,2.54,83.78,10.94,5.01,24.62,21.114,560
2023-04-10T00:00:00.000Z,3,75.38,16.04,6.21,22.22,18.802,464
2023-04-11T00:00:00.000Z,4.28,98.07,14.52,7.7,21.65,23.047,555
2023-04-12T00:00:00.000Z,3.7,35.72,9.03,5.62,16.6,9.465,560
2023-04-13T00:00:00.000Z,2.85,33.9,8.13,5.28,11.73,7.469,558
2023-04-14T00:00:00.000Z,2.92,68.7,8.91,4.68,31.69,18.52,556
2023-04-15T00:00:00.000Z,2.75,51.25,8.4,5.47,21.03,11.201,561
2023-04-16T00:00:00.000Z,5.15,36.42,9.13,7.55,14.18,6.82,553
2023-04-17T00:00:00.000Z,3.33,35.88,10.23,5.74,19.72,8.132,540
2023-04-18T00:00:00.000Z,3.83,33.29,7.3,5.82,10.03,5.897,549
2023-04-19T00:00:00.000Z,1.27,22.08,7.46,5.25,9.13,3.452,466
2023-04-20T00:00:00.000Z,1.4,9.88,3.33,2.78,3.76,1.166,557
2023-04-21T00:00:00.000Z,1.4,8.8,2.7,2.27,3.47,1.076,455
2023-04-22T00:00:00.000Z,0.7,12.27,2.35,1.5,2.92,1.489,457
2023-04-23T00:00:00.000Z,1.2,15.45,2.44,1.85,5.79,3.824,360
2023-04-24T00:00:00.000Z,2.33,77.45,7.44,4.2,12.8,10.716,540
2023-04-25T00:00:00.000Z,4.2,34.79,13,5.94,20.48,8.43,561
2023-04-26T00:00:00.000Z,2.95,25.9,6.88,5.18,11.18,5.907,546
2023-04-27T00:00:00.000Z,2.78,22.9,5.25,3.95,12.56,5.179,548
2023-04-28T00:00:00.000Z,2.4,29.2,8.05,6.02,13.56,5.889,361
2023-04-29T00:00:00.000Z,4.25,24.7,7.32,6.25,9.63,2.778,536
2023-04-30T00:00:00.000Z,1.85,21.67,10.1,6.14,11.9,4.353,404
2023-05-01T00:00:00.000Z,4.97,21.23,11.3,8.77,14.5,3.692,554
2023-05-02T00:00:00.000Z,6.43,31.95,16,11.64,19.94,5.679,549
2023-05-03T00:00:00.000Z,4.32,29.33,8.57,6.72,16.02,5.935,399
2023-05-04T00:00:00.000Z,3.8,25.35,8.55,6.75,14.9,5.653,559
2023-05-05T00:00:00.000Z,3.9,40.35,11.63,7.13,16.7,9.783,395
2023-05-06T00:00:00.000Z,1.23,44.83,5.53,2.75,9.13,11.351,551
2023-05-07T00:00:00.000Z,0.6,26.38,2.96,1.9,6.03,5.549,438
2023-05-08T00:00:00.000Z,1.33,50.6,7.1,4.03,14.57,12.339,544
2023-05-09T00:00:00.000Z,1.52,75.93,11.45,3.58,29.15,16.433,563
2023-05-10T00:00:00.000Z,3.13,36.33,11.63,5,18.26,8.85,556
2023-05-11T00:00:00.000Z,3.55,79.13,19.27,9.93,43.33,21.339,538
2023-05-12T00:00:00.000Z,4,88.13,18.02,9.1,52.92,26.979,565
2023-05-13T00:00:00.000Z,2.4,39.33,8.4,5.72,13.3,7.418,558
2023-05-14T00:00:00.000Z,3,26.67,8.19,6.47,11.8,4.636,550
2023-05-15T00:00:00.000Z,2.9,72.7,9.25,6.07,15.39,12.313,553
2023-05-16T00:00:00.000Z,4.13,42.53,15.05,8.19,20.68,8.521,444
2023-05-17T00:00:00.000Z,1.85,63.45,6.25,4.68,10.38,10.379,547
2023-05-18T00:00:00.000Z,2.88,36.78,7.2,5,12.54,8.307,557
2023-05-19T00:00:00.000Z,2.75,32.7,7.6,4.05,14.8,6.464,559
2023-05-20T00:00:00.000Z,3.85,80.31,12.58,6.1,17.35,15.171,566
2023-05-21T00:00:00.000Z,2.88,54,11.97,4.57,30.02,15.087,558
2023-05-22T00:00:00.000Z,3.6,54.25,8.18,6.34,15.37,14.472,520
2023-05-23T00:00:00.000Z,1.9,31.67,7.12,5,13.68,8.28,550
2023-05-24T00:00:00.000Z,1.35,10.45,4.68,3.74,5.3,1.521,557
2023-05-25T00:00:00.000Z,1.4,43.5,3.22,2.27,7.1,5.766,510
2023-05-26T00:00:00.000Z,1.3,47.15,6.25,3.72,9.3,10.509,212
2023-05-27T00:00:00.000Z,1.6,26.5,3.2,2.17,5.7,4.678,243
2023-05-28T00:00:00.000Z,0.75,32.08,4.95,4.15,6.22,4.552,471
2023-05-29T00:00:00.000Z,3.33,85.88,8.15,6.42,9.97,5.381,481
2023-05-30T00:00:00.000Z,3.55,23.55,9.82,5.05,13.29,5.355,557
2023-05-31T00:00:00.000Z,4.75,34.75,9.43,7.18,12.66,5.872,340
2023-06-01T00:00:00.000Z,3.17,53.3,23.1,6.55,30.95,13.639,546
2023-06-02T00:00:00.000Z,2.29,81.38,9.6,4.93,35.72,20.582,556
2023-06-03T00:00:00.000Z,2.47,62.92,9.4,7.05,13.88,12.802,449
2023-06-04T00:00:00.000Z,2.83,28.15,7.3,4.96,9.47,4.923,565
2023-06-05T00:00:00.000Z,2.85,17.5,5.68,4.57,7.53,2.511,559
2023-06-06T00:00:00.000Z,3.13,30.98,5.2,4.25,6.9,7.169,355
2023-06-07T00:00:00.000Z,1,85.32,15.9,2.72,30.05,21.499,549
2023-06-08T00:00:00.000Z,5.2,123.57,12.24,10.02,17.14,33.956,418
2023-06-09T00:00:00.000Z,6.8,99.2,11.38,9.55,14.54,14.108,552
2023-06-10T00:00:00.000Z,2.42,60.75,7.25,4.82,12.45,12.042,555
2023-06-11T00:00:00.000Z,4.82,21.45,12.01,7.72,13.68,3.656,562
2023-06-12T00:00:00.000Z,4.38,15.7,7.24,6.2,9.11,2.54,556
2023-06-13T00:00:00.000Z,2.95,19.77,6.34,4.75,8.76,3.363,556
2023-06-14T00:00:00.000Z,2.13,15.05,5.2,3.72,7.32,2.284,549
2023-06-15T00:00:00.000Z,1.6,24.05,5.78,3.83,8.82,4.303,561
2023-06-16T00:00:00.000Z,3.25,20.32,8.82,6.57,15.05,4.568,559
2023-06-17T00:00:00.000Z,3.1,10.77,6.74,4.68,8.4,1.978,558
2023-06-18T00:00:00.000Z,3.15,24.45,5.65,4.68,7.45,4.024,561
2023-06-19T00:00:00.000Z,3.5,23.5,7.82,5.59,10.44,4.035,364
2023-06-20T00:00:00.000Z,3.4,19.75,11.3,9.88,13.2,2.698,522
2023-06-21T00:00:00.000Z,5.2,16.55,8.8,7.8,9.89,2.152,553
2023-06-22T00:00:00.000Z,5.05,15.88,7.57,6.78,9.02,2.169,558
2023-06-23T00:00:00.000Z,4.57,26.6,7.3,6.27,8.86,4.511,548
2023-06-24T00:00:00.000Z,4.2,25.58,6.85,5.95,11.7,5.869,561
2023-06-25T00:00:00.000Z,0.9,18.38,7.95,3.83,12.59,4.948,533
2023-06-26T00:00:00.000Z,0.93,37.53,4.34,3.05,8.36,7.883,93
2023-06-27T00:00:00.000Z,9.55,10.85,10.18,9.55,10.85,0.531,3
2023-06-28T00:00:00.000Z,8.63,18.5,9.77,9.48,13.94,3.766,8
2023-06-29T00:00:00.000Z,12.9,17.57,15.24,12.9,17.57,2.34,2
2023-06-30T00:00:00.000Z,2,33.08,14.98,7.75,24.8,8.802,302
2023-07-01T00:00:00.000Z,9.5,32.1,13.98,12.35,18.54,5.824,365
2023-07-02T00:00:00.000Z,6.28,18.2,12.45,10.48,14.05,2.303,565
2023-07-03T00:00:00.000Z,1.6,16.73,7.6,6.18,9.46,3.211,520
2023-07-04T00:00:00.000Z,1.55,33.13,8.86,4,19.3,8.525,406
2023-07-05T00:00:00.000Z,1.1,27.4,4.82,3.2,13.13,6.722,523
2023-07-06T00:00:00.000Z,3.15,25,11.54,5.85,17.02,6.194,262
2023-07-07T00:00:00.000Z,5.13,21.88,12.72,11.05,14.98,3.156,506
2023-07-08T00:00:00.000Z,0.8,20.52,3.88,2.45,7.63,4.74,335
2023-07-09T00:00:00.000Z,3.08,30.88,9.25,5.55,13.21,5.441,360
2023-07-10T00:00:00.000Z,0.77,14.98,2.1,1.33,3.38,2.673,342
2023-07-11T00:00:00.000Z,4.93,61.75,10.63,8.3,17.05,8.192,527
2023-07-12T00:00:00.000Z,2.8,27.15,8.4,6.38,11.88,4.869,537
2023-07-13T00:00:00.000Z,4.3,19.98,10.72,8.55,12.15,3.059,532
2023-07-14T00:00:00.000Z,10.32,34.33,17.7,14.68,24.9,6.558,535
2023-07-15T00:00:00.000Z,4.32,46.95,26.33,23.89,28.76,5.065,560
2023-07-16T00:00:00.000Z,3.58,49.95,21.95,18.92,26.02,9.241,563
2023-07-17T00:00:00.000Z,6.75,30.8,15.32,12.38,23.58,6.448,374
2023-07-18T00:00:00.000Z,8.35,34.47,18.23,12.55,21.52,5.102,571
2023-07-19T00:00:00.000Z,4.93,67.3,27,22.98,29.98,9.324,455
2023-07-20T00:00:00.000Z,6.97,48.38,21.4,13.02,27.13,10.099,547
2023-07-21T00:00:00.000Z,4.95,53.42,11.48,8.06,18.89,10.621,564
2023-07-22T00:00:00.000Z,0.8,33.28,7.18,4.4,10,6.727,570
2023-07-23T00:00:00.000Z,1.77,12.88,5.75,3.01,8.13,2.928,564
2023-07-24T00:00:00.000Z,1.52,51.85,7.55,5.25,12.65,9.716,571
2023-07-25T00:00:00.000Z,2.7,41.95,14.88,6.03,24.55,11.079,570
2023-07-26T00:00:00.000Z,8.15,59.55,18.13,13.3,27.3,12.892,563
2023-07-27T00:00:00.000Z,1.9,53.13,11.18,6.28,21.5,8.49,562
2023-07-28T00:00:00.000Z,6.97,33.5,18.17,14.89,23.45,6.618,565
2023-07-29T00:00:00.000Z,2.72,25.67,12.35,8.93,17.05,5.437,558
2023-07-30T00:00:00.000Z,9.68,36.22,18.34,15.63,22.6,5.724,570
2023-07-31T00:00:00.000Z,3.7,30.8,7.45,5.97,10.03,5.467,564
2023-08-01T00:00:00.000Z,1.83,76.4,17.19,7.35,26.98,10.778,570
2023-08-02T00:00:00.000Z,2.13,34.6,9.57,5.97,16.27,7.568,556
2023-08-03T00:00:00.000Z,4,44.15,8.35,6.88,13.45,6.23,546
2023-08-04T00:00:00.000Z,2.6,19.64,7.88,6.5,9.57,3.431,560
2023-08-05T00:00:00.000Z,3.2,48.8,13.92,11.63,15.73,6.802,546
2023-08-06T00:00:00.000Z,4,20.75,9.38,6.18,10.9,2.886,546
2023-08-07T00:00:00.000Z,2.85,27.88,10.72,9.35,13.45,3.84,522
2023-08-08T00:00:00.000Z,5.88,17.1,9.68,8.63,10.9,1.721,571
2023-08-09T00:00:00.000Z,6.95,20.27,14,11.23,15.63,2.741,567
2023-08-10T00:00:00.000Z,7.07,19.2,11.3,9.57,13.89,2.766,552
2023-08-11T00:00:00.000Z,4.9,13.95,9.07,7.74,10.23,1.745,556
2023-08-12T00:00:00.000Z,4.59,10.19,6.82,6.05,7.75,1.114,567
2023-08-13T00:00:00.000Z,4.88,13.45,7.55,6.75,9.25,1.662,567
2023-08-14T00:00:00.000Z,4.68,15.82,7.64,6.32,9.97,2.67,564
2023-08-15T00:00:00.000Z,6.32,19.42,11.03,8.75,14.75,3.198,568
2023-08-16T00:00:00.000Z,4.59,22.13,8.75,7.43,11.27,3.552,571
2023-08-17T00:00:00.000Z,6.28,16.35,8.8,7.78,11.38,2.412,542
2023-08-18T00:00:00.000Z,6.85,30.23,12.63,9.78,14,3.188,572
2023-08-19T00:00:00.000Z,5.18,20.8,14.45,10.47,16.07,3.518,569
2023-08-20T00:00:00.000Z,9.35,41.6,17.55,14.27,31.58,8.735,558
2023-08-21T00:00:00.000Z,12.3,42.75,19.73,15.68,22.85,6.839,545
2023-08-22T00:00:00.000Z,4.18,25.1,9.93,6.8,14.65,4.772,563
2023-08-23T00:00:00.000Z,4.05,19.2,7.23,6.15,12.07,3.63,570
2023-08-24T00:00:00.000Z,5.55,15.9,8.35,7.35,9.44,2.142,479
2023-08-25T00:00:00.000Z,2.47,28.17,7.59,6.43,10.15,4.192,566
2023-08-26T00:00:00.000Z,2.6,44.65,7.88,6.35,10.63,6.465,559
2023-08-27T00:00:00.000Z,4.72,38.4,9.21,6.89,17.67,7.504,560
2023-08-28T00:00:00.000Z,1.7,22.95,7.57,4.26,9.14,3.98,564
2023-08-29T00:00:00.000Z,3.95,20.83,9.27,7.25,10.85,2.332,563
2023-08-30T00:00:00.000Z,4.78,18.6,9.44,7.03,11.43,2.973,566
2023-08-31T00:00:00.000Z,5.09,13.13,7.92,6.68,9.35,1.765,560
2023-09-01T00:00:00.000Z,4.32,31.33,8.18,6.22,11.02,5.118,563
2023-09-02T00:00:00.000Z,4.55,23.42,8.98,6.9,11.02,4.027,559
2023-09-03T00:00:00.000Z,3.13,17.55,7.53,5.75,8.82,2.734,559
2023-09-04T00:00:00.000Z,4.5,26.67,9.5,6.85,11.89,3.293,552
2023-09-05T00:00:00.000Z,2.47,22.15,9.01,4.93,11.35,4.534,562
2023-09-06T00:00:00.000Z,4.57,56.55,11.35,9.1,14.18,9.573,531
2023-09-07T00:00:00.000Z,4.8,29.85,17.07,10.9,23.15,7.07,518
2023-09-08T00:00:00.000Z,7.8,32.4,15.27,13.45,23.35,6.126,479
2023-09-09T00:00:00.000Z,7.72,101.2,11.23,8.73,14.96,6.72,249
2023-09-10T00:00:00.000Z,3.45,20,9.94,7.9,11.67,2.881,553
2023-09-11T00:00:00.000Z,3.2,16.92,10.05,6.15,12.68,3.668,561
2023-09-12T00:00:00.000Z,9.9,29.58,18.92,15.3,22.13,4.534,530
2023-09-13T00:00:00.000Z,14.13,35.47,21.8,19,26.9,4.85,538
2023-09-14T00:00:00.000Z,14.18,41.22,27.15,21.35,29.77,5.133,554
2023-09-15T00:00:00.000Z,4.5,39.53,8.5,6.68,13.1,4.825,550
2023-09-16T00:00:00.000Z,4.3,70.13,10.23,6.5,12.48,6.06,568
2023-09-17T00:00:00.000Z,1.02,45.2,4.9,2.95,6.72,8.232,567
2023-09-18T00:00:00.000Z,0.5,22.1,1.99,1.1,3.7,3.193,550
2023-09-19T00:00:00.000Z,0.8,58.6,8.11,2.37,13.29,7.967,528
2023-09-20T00:00:00.000Z,5.47,94.3,14.7,10.95,24.75,15.825,539
2023-09-21T00:00:00.000Z,9.1,58.72,28.17,17.98,41.4,13.815,559
2023-09-22T00:00:00.000Z,1.9,53.42,15,11.6,18.38,12.049,565
2023-09-23T00:00:00.000Z,2.65,15.9,8.74,4.44,11.6,3.967,572
2023-09-24T00:00:00.000Z,3.1,26.5,11.3,7.78,15.4,4.868,562
2023-09-25T00:00:00.000Z,5.95,53.8,17.92,10.7,24.02,11.059,570
2023-09-26T00:00:00.000Z,5.4,51.78,15.31,9.55,20.73,8,546
2023-09-27T00:00:00.000Z,4.18,41.1,15.83,7.7,18.55,7.088,554
2023-09-28T00:00:00.000Z,4.75,62.75,16.3,8.85,29.55,11.057,563
2023-09-29T00:00:00.000Z,4.15,74.68,8.85,6.97,14.73,10.021,570
2023-09-30T00:00:00.000Z,4.82,34.88,12.25,9.74,14.54,4.956,557
2023-10-01T00:00:00.000Z,3.83,36.7,11.95,7.75,21.75,7.608,535
2023-10-02T00:00:00.000Z,4.28,32.77,12.68,8.07,15.9,6.767,539
2023-10-03T00:00:00.000Z,7.5,56.47,19.29,12.91,25.64,9.554,556
2023-10-04T00:00:00.000Z,8.93,33.85,19.77,13.72,23.85,5.649,560
2023-10-05T00:00:00.000Z,6.1,40.4,19.32,10.26,25.02,8.917,553
2023-10-06T00:00:00.000Z,9.23,71.06,23.67,15.5,30.67,14.212,555
2023-10-07T00:00:00.000Z,6.35,52.9,18.92,13.03,21.88,5.557,556
2023-10-08T00:00:00.000Z,10.25,62.1,22.32,15.34,31.55,10.741,556
2023-10-09T00:00:00.000Z,2.9,96.1,19.75,6.54,27.21,13.324,520
2023-10-10T00:00:00.000Z,4.5,37.17,11.57,7.05,22.08,7.59,534
2023-10-11T00:00:00.000Z,3.67,29.45,18.64,11.01,20.8,6.206,541
2023-10-12T00:00:00.000Z,6.53,43.13,22.3,13.14,23.88,7.276,548
2023-10-13T00:00:00.000Z,12.27,38.22,26.3,15.82,31.02,7.506,543
2023-10-14T00:00:00.000Z,2.47,46.88,11.93,6.07,23.27,9.162,535
2023-10-15T00:00:00.000Z,2.58,18.63,10.48,5.9,12.4,3.797,561
2023-10-16T00:00:00.000Z,3.85,37.25,8.3,6.13,14.15,7.35,557
